,year,biomass,Index,forecast_round
0,2018,309.45517,1606,309.4552
0,2018,501.20053,1607,501.2005
0,2018,405.5618,1608,405.5618
0,2018,289.93427,1609,289.9343
0,2018,147.7315,1610,147.7315
0,2018,142.4022,1611,142.4022
0,2018,214.27571,1612,214.2757
0,2018,197.56493,1613,197.5649
0,2018,220.54184,1614,220.5418
0,2018,88.03791,1615,88.0379
0,2018,0.12211903,1616,0.1221
0,2018,0.041530695,1617,0.0415
0,2018,1.3577303,1618,1.3577
0,2018,0.16085577,1619,0.1609
0,2018,5.156204,1620,5.1562
0,2018,73.80294,1621,73.8029
0,2018,105.51435,1622,105.5144
0,2018,188.73442,1623,188.7344
0,2018,111.71883,1624,111.7188
0,2018,83.72943,1625,83.7294
0,2018,107.56157,1626,107.5616
0,2018,197.23866,1627,197.2387
0,2018,366.8957,1628,366.8957
0,2018,508.71637,1629,508.7164
0,2018,610.0441,1630,610.0441
0,2018,511.03683,1631,511.0368
0,2018,371.48532,1632,371.4853
0,2018,426.88412,1633,426.8841
0,2018,230.78076,1634,230.7808
0,2018,181.98781,1635,181.9878
0,2018,1084.043,1636,1084.043
0,2018,755.3384,1637,755.3384
0,2018,377.79572,1638,377.7957
0,2018,253.74965,1639,253.7497
0,2018,530.6439,1640,530.6439
0,2018,659.5471,1641,659.5471
0,2018,855.98004,1642,855.98
0,2018,295.73306,1643,295.7331
0,2018,458.33536,1644,458.3354
0,2018,280.99106,1645,280.9911
0,2018,163.32648,1646,163.3265
0,2018,157.65733,1647,157.6573
0,2018,258.05838,1648,258.0584
0,2018,229.29158,1649,229.2916
0,2018,341.89963,1650,341.8996
0,2018,380.72385,1651,380.7239
0,2018,497.9272,1652,497.9272
0,2018,426.5334,1653,426.5334
0,2018,175.13113,1654,175.1311
0,2018,22.582903,1655,22.5829
0,2018,38.665977,1656,38.666
0,2018,12.201183,1657,12.2012
0,2018,2.5558617,1658,2.5559
0,2018,68.97564,1659,68.9756
0,2018,254.581,1660,254.581
0,2018,351.28915,1661,351.2892
0,2018,365.72327,1662,365.7233
0,2018,275.52307,1663,275.5231
0,2018,206.58154,1664,206.5815
0,2018,326.73898,1665,326.739
0,2018,231.36139,1666,231.3614
0,2018,290.1161,1667,290.1161
0,2018,263.8252,1668,263.8252
0,2018,200.2274,1669,200.2274
0,2018,245.84488,1670,245.8449
0,2018,100.12886,1671,100.1289
0,2018,135.50752,1672,135.5075
0,2018,36.361008,1673,36.361
0,2018,5.7932024,1674,5.7932
0,2018,0.52392143,1675,0.5239
0,2018,9.909293,1676,9.9093
0,2018,60.823692,1677,60.8237
0,2018,121.698326,1678,121.6983
0,2018,196.61539,1679,196.6154
0,2018,75.26116,1680,75.2612
0,2018,14.7167015,1681,14.7167
0,2018,120.69062,1682,120.6906
0,2018,202.00714,1683,202.0071
0,2018,168.14862,1684,168.1486
0,2018,197.79349,1685,197.7935
0,2018,110.47,1686,110.47
0,2018,1410.731,1687,1410.731
0,2018,168.18288,1688,168.1829
0,2018,517.2471,1689,517.2471
0,2018,6095.2344,1690,6095.2344
0,2018,362.76886,1691,362.7689
0,2018,220.1644,1692,220.1644
0,2018,1498.2375,1693,1498.2375
0,2018,471.37012,1694,471.3701
0,2018,265.08875,1695,265.0888
0,2018,1803.3448,1696,1803.3448
0,2018,381.0094,1697,381.0094
0,2018,190.54872,1698,190.5487
0,2018,702.1342,1699,702.1342
0,2018,285.8255,1700,285.8255
0,2018,298.3708,1701,298.3708
0,2018,193.91963,1702,193.9196
0,2018,242.88678,1703,242.8868
0,2018,127.74225,1704,127.7423
0,2018,178.92937,1705,178.9294
0,2018,278.8947,1706,278.8947
0,2018,467.6994,1707,467.6994
0,2018,307.93872,1708,307.9387
0,2018,109.86047,1709,109.8605
0,2018,30.337315,1710,30.3373
0,2018,85.0467,1711,85.0467
0,2018,18.153374,1712,18.1534
0,2018,76.46314,1713,76.4631
0,2018,260.11316,1714,260.1132
0,2018,331.50983,1715,331.5098
0,2018,342.90234,1716,342.9023
0,2018,321.00995,1717,321.01
0,2018,306.78754,1718,306.7875
0,2018,400.03528,1719,400.0353
0,2018,275.34436,1720,275.3444
0,2018,197.53223,1721,197.5322
0,2018,194.15482,1722,194.1548
0,2018,148.84412,1723,148.8441
0,2018,49.770576,1724,49.7706
0,2018,220.7622,1725,220.7622
0,2018,32.60882,1726,32.6088
0,2018,20.792362,1727,20.7924
0,2018,2.7962759,1728,2.7963
0,2018,0.058096346,1729,0.0581
0,2018,0.1770541,1730,0.1771
0,2018,15.230356,1731,15.2304
0,2018,95.20236,1732,95.2024
0,2018,173.9743,1733,173.9743
0,2018,74.1594,1734,74.1594
0,2018,10.160847,1735,10.1608
0,2018,64.32241,1736,64.3224
0,2018,178.20401,1737,178.204
0,2018,42.72272,1738,42.7227
0,2018,33.313602,1739,33.3136
0,2018,612.5547,1740,612.5547
0,2018,2109.2637,1741,2109.2637
0,2018,870.9111,1742,870.9111
0,2018,739.09906,1743,739.0991
0,2018,771.81476,1744,771.8148
0,2018,291.93555,1745,291.9356
0,2018,368.58994,1746,368.5899
0,2018,545.001,1747,545.001
0,2018,211.59743,1748,211.5974
0,2018,357.6783,1749,357.6783
0,2018,230.03381,1750,230.0338
0,2018,480.4392,1751,480.4392
0,2018,383.38928,1752,383.3893
0,2018,412.60437,1753,412.6044
0,2018,418.3707,1754,418.3707
0,2018,379.8617,1755,379.8617
0,2018,299.5621,1756,299.5621
0,2018,200.58519,1757,200.5852
0,2018,315.33698,1758,315.337
0,2018,251.0791,1759,251.0791
0,2018,318.55762,1760,318.5576
0,2018,456.59418,1761,456.5942
0,2018,260.65118,1762,260.6512
0,2018,84.64384,1763,84.6438
0,2018,91.95531,1764,91.9553
0,2018,47.255047,1765,47.255
0,2018,30.947943,1766,30.9479
0,2018,0.3838285,1767,0.3838
0,2018,176.14081,1768,176.1408
0,2018,344.4541,1769,344.4541
0,2018,265.28033,1770,265.2803
0,2018,317.487,1771,317.487
0,2018,258.3792,1772,258.3792
0,2018,282.4197,1773,282.4197
0,2018,265.27014,1774,265.2701
0,2018,200.48108,1775,200.4811
0,2018,202.43509,1776,202.4351
0,2018,141.62746,1777,141.6275
0,2018,15.529841,1778,15.5298
0,2018,40.53188,1779,40.5319
0,2018,4.2087665,1780,4.2088
0,2018,0.33713892,1781,0.3371
0,2018,0.8117228,1782,0.8117
0,2018,4.136883,1783,4.1369
0,2018,0.2507581,1784,0.2508
0,2018,0.1401962,1785,0.1402
0,2018,51.285564,1786,51.2856
0,2018,97.0034,1787,97.0034
0,2018,109.997986,1788,109.998
0,2018,60.92911,1789,60.9291
0,2018,88.745415,1790,88.7454
0,2018,81.37014,1791,81.3701
0,2018,84.19622,1792,84.1962
0,2018,78.5713,1793,78.5713
0,2018,95.487816,1794,95.4878
0,2018,451.22842,1795,451.2284
0,2018,833.8904,1796,833.8904
0,2018,343.7797,1797,343.7797
0,2018,712.79376,1798,712.7938
0,2018,788.14984,1799,788.1498
0,2018,326.36682,1800,326.3668
0,2018,226.02675,1801,226.0268
0,2018,240.16139,1802,240.1614
0,2018,628.3519,1803,628.3519
0,2018,521.9697,1804,521.9697
0,2018,382.9651,1805,382.9651
0,2018,496.41727,1806,496.4173
0,2018,467.9285,1807,467.9285
0,2018,441.41138,1808,441.4114
0,2018,363.24146,1809,363.2415
0,2018,489.48206,1810,489.4821
0,2018,487.0543,1811,487.0543
0,2018,302.9868,1812,302.9868
0,2018,243.55226,1813,243.5523
0,2018,139.80696,1814,139.807
0,2018,158.5372,1815,158.5372
0,2018,84.7576,1816,84.7576
0,2018,43.0765,1817,43.0765
0,2018,104.405334,1818,104.4053
0,2018,231.61447,1819,231.6145
0,2018,241.01581,1820,241.0158
0,2018,84.872826,1821,84.8728
0,2018,0.6329962,1822,0.633
0,2018,12.988844,1823,12.9888
0,2018,73.89834,1824,73.8983
0,2018,150.07286,1825,150.0729
0,2018,185.76164,1826,185.7616
0,2018,207.6056,1827,207.6056
0,2018,93.97391,1828,93.9739
0,2018,169.0552,1829,169.0552
0,2018,254.73177,1830,254.7318
0,2018,159.11096,1831,159.111
0,2018,51.145233,1832,51.1452
0,2018,39.684826,1833,39.6848
0,2018,57.034775,1834,57.0348
0,2018,49.737568,1835,49.7376
0,2018,71.856544,1836,71.8565
0,2018,29.880144,1837,29.8801
0,2018,19.457994,1838,19.458
0,2018,0.8641203,1839,0.8641
0,2018,6.4083133,1840,6.4083
0,2018,18.650446,1841,18.6504
0,2018,17.199497,1842,17.1995
0,2018,52.43092,1843,52.4309
0,2018,82.53158,1844,82.5316
0,2018,233.9274,1845,233.9274
0,2018,147.50684,1846,147.5068
0,2018,170.99696,1847,170.997
0,2018,250.64424,1848,250.6442
0,2018,373.82874,1849,373.8287
0,2018,263.03052,1850,263.0305
0,2018,118.81135,1851,118.8114
0,2018,75.678635,1852,75.6786
0,2018,116.79494,1853,116.7949
0,2018,215.64265,1854,215.6427
0,2018,117.82699,1855,117.827
0,2018,356.2118,1856,356.2118
0,2018,363.86755,1857,363.8676
0,2018,765.3735,1858,765.3735
0,2018,612.76996,1859,612.77
0,2018,352.65207,1860,352.6521
0,2018,497.6309,1861,497.6309
0,2018,410.40866,1862,410.4087
0,2018,441.39017,1863,441.3902
0,2018,501.7324,1864,501.7324
0,2018,379.16223,1865,379.1622
0,2018,404.7823,1866,404.7823
0,2018,445.5812,1867,445.5812
0,2018,299.19394,1868,299.1939
0,2018,149.56975,1869,149.5698
0,2018,104.33049,1870,104.3305
0,2018,135.45,1871,135.45
0,2018,167.77003,1872,167.77
0,2018,235.47726,1873,235.4773
0,2018,138.81882,1874,138.8188
0,2018,0.88791883,1875,0.8879
0,2018,0.12150284,1876,0.1215
0,2018,40.652916,1877,40.6529
0,2018,179.6221,1878,179.6221
0,2018,305.1706,1879,305.1706
0,2018,206.35506,1880,206.3551
0,2018,125.56844,1881,125.5684
0,2018,308.90063,1882,308.9006
0,2018,282.64673,1883,282.6467
0,2018,256.40793,1884,256.4079
0,2018,134.41843,1885,134.4184
0,2018,124.13505,1886,124.1351
0,2018,256.10703,1887,256.107
0,2018,123.12799,1888,123.128
0,2018,83.48251,1889,83.4825
0,2018,27.722073,1890,27.7221
0,2018,1.0004978,1891,1.0005
0,2018,0.82312435,1892,0.8231
0,2018,15.442726,1893,15.4427
0,2018,22.62422,1894,22.6242
0,2018,10.520792,1895,10.5208
0,2018,5.047737,1896,5.0477
0,2018,0.85429895,1897,0.8543
0,2018,2.5274649,1898,2.5275
0,2018,30.188023,1899,30.188
0,2018,46.06314,1900,46.0631
0,2018,197.93622,1901,197.9362
0,2018,192.77098,1902,192.771
0,2018,78.47333,1903,78.4733
0,2018,151.19417,1904,151.1942
0,2018,149.78014,1905,149.7801
0,2018,200.85103,1906,200.851
0,2018,143.489,1907,143.489
0,2018,52.037987,1908,52.038
0,2018,1.2001356,1909,1.2001
0,2018,34.0201,1910,34.0201
0,2018,81.95268,1911,81.9527
0,2018,60.21392,1912,60.2139
0,2018,239.86665,1913,239.8667
0,2018,589.65485,1914,589.6549
0,2018,362.53586,1915,362.5359
0,2018,348.1358,1916,348.1358
0,2018,515.0778,1917,515.0778
0,2018,404.4684,1918,404.4684
0,2018,340.64777,1919,340.6478
0,2018,318.63562,1920,318.6356
0,2018,387.73108,1921,387.7311
0,2018,327.86502,1922,327.865
0,2018,331.92786,1923,331.9279
0,2018,299.1531,1924,299.1531
0,2018,159.23117,1925,159.2312
0,2018,133.70523,1926,133.7052
0,2018,111.07013,1927,111.0701
0,2018,96.37706,1928,96.3771
0,2018,81.87133,1929,81.8713
0,2018,89.73285,1930,89.7329
0,2018,41.89031,1931,41.8903
0,2018,1.0357369,1932,1.0357
0,2018,60.577538,1933,60.5775
0,2018,183.73932,1934,183.7393
0,2018,334.429,1935,334.429
0,2018,444.94943,1936,444.9494
0,2018,223.5287,1937,223.5287
0,2018,209.48807,1938,209.4881
0,2018,164.89136,1939,164.8914
0,2018,235.81123,1940,235.8112
0,2018,269.28906,1941,269.2891
0,2018,96.538605,1942,96.5386
0,2018,151.7198,1943,151.7198
0,2018,150.64516,1944,150.6452
0,2018,280.56015,1945,280.5602
0,2018,186.6843,1946,186.6843
0,2018,230.72823,1947,230.7282
0,2018,61.37907,1948,61.3791
0,2018,43.364433,1949,43.3644
0,2018,83.77308,1950,83.7731
0,2018,114.132645,1951,114.1326
0,2018,92.62573,1952,92.6257
0,2018,70.98282,1953,70.9828
0,2018,11.193965,1954,11.194
0,2018,0.001442483,1955,0.0014
0,2018,9.697917,1956,9.6979
0,2018,64.36816,1957,64.3682
0,2018,189.98384,1958,189.9838
0,2018,66.39102,1959,66.391
0,2018,58.723595,1960,58.7236
0,2018,67.11638,1961,67.1164
0,2018,64.62723,1962,64.6272
0,2018,89.88153,1963,89.8815
0,2018,132.22403,1964,132.224
0,2018,141.41145,1965,141.4115
0,2018,57.975906,1966,57.9759
0,2018,99.814896,1967,99.8149
0,2018,116.716225,1968,116.7162
0,2018,80.69134,1969,80.6913
0,2018,194.25066,1970,194.2507
0,2018,301.0458,1971,301.0458
0,2018,469.06915,1972,469.0692
0,2018,517.98456,1973,517.9846
0,2018,732.681,1974,732.681
0,2018,388.99435,1975,388.9944
0,2018,465.34457,1976,465.3446
0,2018,191.05333,1977,191.0533
0,2018,309.9195,1978,309.9195
0,2018,300.96503,1979,300.965
0,2018,148.36421,1980,148.3642
0,2018,145.44005,1981,145.4401
0,2018,39.118164,1982,39.1182
0,2018,73.99498,1983,73.995
0,2018,258.16293,1984,258.1629
0,2018,267.22473,1985,267.2247
0,2018,79.1659,1986,79.1659
0,2018,54.87274,1987,54.8727
0,2018,2.9217503,1988,2.9218
0,2018,1.4973799,1989,1.4974
0,2018,84.1369,1990,84.1369
0,2018,190.84674,1991,190.8467
0,2018,202.70482,1992,202.7048
0,2018,191.34976,1993,191.3498
0,2018,302.50937,1994,302.5094
0,2018,151.84364,1995,151.8436
0,2018,131.1995,1996,131.1995
0,2018,177.64235,1997,177.6424
0,2018,131.91585,1998,131.9159
0,2018,46.909046,1999,46.909
0,2018,55.177826,2000,55.1778
0,2018,154.83904,2001,154.839
0,2018,111.52073,2002,111.5207
0,2018,77.77959,2003,77.7796
0,2018,103.69355,2004,103.6936
0,2018,45.552334,2005,45.5523
0,2018,29.984327,2006,29.9843
0,2018,19.707151,2007,19.7072
0,2018,20.15764,2008,20.1576
0,2018,32.625957,2009,32.626
0,2018,24.276892,2010,24.2769
0,2018,2.7856066,2011,2.7856
0,2018,45.410828,2012,45.4108
0,2018,116.804855,2013,116.8049
0,2018,73.72003,2014,73.72
0,2018,121.96449,2015,121.9645
0,2018,101.183426,2016,101.1834
0,2018,175.42235,2017,175.4224
0,2018,136.33333,2018,136.3333
0,2018,113.37385,2019,113.3739
0,2018,98.00543,2020,98.0054
0,2018,62.023968,2021,62.024
0,2018,83.827835,2022,83.8278
0,2018,101.16479,2023,101.1648
0,2018,111.68733,2024,111.6873
0,2018,57.886047,2025,57.886
0,2018,215.26659,2026,215.2666
0,2018,197.37614,2027,197.3761
0,2018,446.54852,2028,446.5485
0,2018,342.84998,2029,342.85
0,2018,487.9923,2030,487.9923
0,2018,418.1717,2031,418.1717
0,2018,363.0848,2032,363.0848
0,2018,392.9785,2033,392.9785
0,2018,409.66455,2034,409.6646
0,2018,162.8022,2035,162.8022
0,2018,216.79971,2036,216.7997
0,2018,163.43446,2037,163.4345
0,2018,269.18317,2038,269.1832
0,2018,401.75525,2039,401.7553
0,2018,412.77606,2040,412.7761
0,2018,159.02814,2041,159.0281
0,2018,1.4653347,2042,1.4653
0,2018,3.2337756,2043,3.2338
0,2018,102.309944,2044,102.3099
0,2018,338.3949,2045,338.3949
0,2018,357.8398,2046,357.8398
0,2018,258.03824,2047,258.0382
0,2018,263.67587,2048,263.6759
0,2018,268.27808,2049,268.2781
0,2018,257.11346,2050,257.1135
0,2018,157.62837,2051,157.6284
0,2018,198.92442,2052,198.9244
0,2018,21.718388,2053,21.7184
0,2018,1.6763235,2054,1.6763
0,2018,10.82352,2055,10.8235
0,2018,6.005736,2056,6.0057
0,2018,11.49088,2057,11.4909
0,2018,15.873644,2058,15.8736
0,2018,11.258902,2059,11.2589
0,2018,10.348952,2060,10.349
0,2018,0.6649686,2061,0.665
0,2018,0.027563253,2062,0.0276
0,2018,26.469137,2063,26.4691
0,2018,59.441185,2064,59.4412
0,2018,134.67078,2065,134.6708
0,2018,126.78547,2066,126.7855
0,2018,93.82068,2067,93.8207
0,2018,127.83047,2068,127.8305
0,2018,73.10245,2069,73.1025
0,2018,49.399982,2070,49.4
0,2018,23.63872,2071,23.6387
0,2018,41.619175,2072,41.6192
0,2018,99.43392,2073,99.4339
0,2018,60.669563,2074,60.6696
0,2018,13.797067,2075,13.7971
0,2018,84.51972,2076,84.5197
0,2018,141.47151,2077,141.4715
0,2018,115.98015,2078,115.9802
0,2018,227.78955,2079,227.7896
0,2018,252.4065,2080,252.4065
0,2018,303.36264,2081,303.3626
0,2018,166.08165,2082,166.0817
0,2018,159.85031,2083,159.8503
0,2018,69.59611,2084,69.5961
0,2018,59.677708,2085,59.6777
0,2018,92.14297,2086,92.143
0,2018,295.70837,2087,295.7084
0,2018,233.01256,2088,233.0126
0,2018,374.47845,2089,374.4785
0,2018,250.31236,2090,250.3124
0,2018,22.0065,2091,22.0065
0,2018,16.428709,2092,16.4287
0,2018,234.44547,2093,234.4455
0,2018,389.58154,2094,389.5815
0,2018,263.09055,2095,263.0906
0,2018,198.22884,2096,198.2288
0,2018,258.48486,2097,258.4849
0,2018,276.64426,2098,276.6443
0,2018,191.42679,2099,191.4268
0,2018,281.96426,2100,281.9643
0,2018,233.99304,2101,233.993
0,2018,112.62406,2102,112.6241
0,2018,61.781353,2103,61.7814
0,2018,20.37045,2104,20.3705
0,2018,0.38920158,2105,0.3892
0,2018,0.026446283,2106,0.0264
0,2018,15.56428,2107,15.5643
0,2018,8.547218,2108,8.5472
0,2018,2.8782465,2109,2.8782
0,2018,0.07759835,2110,0.0776
0,2018,8.909105,2111,8.9091
0,2018,113.487366,2112,113.4874
0,2018,111.58716,2113,111.5872
0,2018,77.00699,2114,77.007
0,2018,97.85285,2115,97.8529
0,2018,61.731842,2116,61.7318
0,2018,39.756973,2117,39.757
0,2018,4.288196,2118,4.2882
0,2018,1.3325925,2119,1.3326
0,2018,4.7804,2120,4.7804
0,2018,6.7652116,2121,6.7652
0,2018,0.2736856,2122,0.2737
0,2018,13.900721,2123,13.9007
0,2018,54.788906,2124,54.7889
0,2018,54.72413,2125,54.7241
0,2018,44.206745,2126,44.2067
0,2018,70.49705,2127,70.4971
0,2018,242.34143,2128,242.3414
0,2018,198.31242,2129,198.3124
0,2018,204.46306,2130,204.4631
0,2018,177.08806,2131,177.0881
0,2018,216.12782,2132,216.1278
0,2018,271.63287,2133,271.6329
0,2018,281.8951,2134,281.8951
0,2018,275.67792,2135,275.6779
0,2018,441.7911,2136,441.7911
0,2018,234.32632,2137,234.3263
0,2018,15.025805,2138,15.0258
0,2018,16.821606,2139,16.8216
0,2018,117.49814,2140,117.4981
0,2018,120.21369,2141,120.2137
0,2018,43.491764,2142,43.4918
0,2018,311.00977,2143,311.0098
0,2018,382.52975,2144,382.5298
0,2018,352.8734,2145,352.8734
0,2018,197.2216,2146,197.2216
0,2018,283.0301,2147,283.0301
0,2018,270.55923,2148,270.5592
0,2018,185.1501,2149,185.1501
0,2018,100.99271,2150,100.9927
0,2018,97.41167,2151,97.4117
0,2018,29.494287,2152,29.4943
0,2018,32.92227,2153,32.9223
0,2018,40.06371,2154,40.0637
0,2018,0.9362348,2155,0.9362
0,2018,0.023207005,2156,0.0232
0,2018,23.319662,2157,23.3197
0,2018,78.05142,2158,78.0514
0,2018,112.19545,2159,112.1955
0,2018,62.380188,2160,62.3802
0,2018,39.13472,2161,39.1347
0,2018,24.164629,2162,24.1646
0,2018,48.446674,2163,48.4467
0,2018,25.74444,2164,25.7444
0,2018,10.768038,2165,10.768
0,2018,10.770843,2166,10.7708
0,2018,24.261444,2167,24.2614
0,2018,20.273804,2168,20.2738
0,2018,153.58809,2169,153.5881
0,2018,230.98874,2170,230.9887
0,2018,353.11743,2171,353.1174
0,2018,216.17296,2172,216.173
0,2018,270.00458,2173,270.0046
0,2018,341.54852,2174,341.5485
0,2018,318.807,2175,318.807
0,2018,216.22252,2176,216.2225
0,2018,224.9493,2177,224.9493
0,2018,95.25234,2178,95.2523
0,2018,5.695942,2179,5.6959
0,2018,0.24453838,2180,0.2445
0,2018,3.2274718,2181,3.2275
0,2018,8.663259,2182,8.6633
0,2018,36.180687,2183,36.1807
0,2018,85.19051,2184,85.1905
0,2018,370.788,2185,370.788
0,2018,296.4466,2186,296.4466
0,2018,243.4527,2187,243.4527
0,2018,215.49068,2188,215.4907
0,2018,228.8952,2189,228.8952
0,2018,318.70526,2190,318.7053
0,2018,198.46983,2191,198.4698
0,2018,157.4165,2192,157.4165
0,2018,103.88798,2193,103.888
0,2018,69.21094,2194,69.2109
0,2018,18.625185,2195,18.6252
0,2018,6.5816436,2196,6.5816
0,2018,0.07221849,2197,0.0722
0,2018,7.5464673,2198,7.5465
0,2018,122.27987,2199,122.2799
0,2018,162.1384,2200,162.1384
0,2018,68.688286,2201,68.6883
0,2018,39.28211,2202,39.2821
0,2018,130.57887,2203,130.5789
0,2018,96.806915,2204,96.8069
0,2018,47.478928,2205,47.4789
0,2018,0.9788602,2206,0.9789
0,2018,0.74886096,2207,0.7489
0,2018,0.036152624,2208,0.0362
0,2018,0.41785097,2209,0.4179
0,2018,8.705457,2210,8.7055
0,2018,30.124159,2211,30.1242
0,2018,130.35835,2212,130.3584
0,2018,360.7227,2213,360.7227
0,2018,419.01315,2214,419.0132
0,2018,403.85614,2215,403.8561
0,2018,383.07336,2216,383.0734
0,2018,259.9584,2217,259.9584
0,2018,139.59079,2218,139.5908
0,2018,11.773381,2219,11.7734
0,2018,1.8350422,2220,1.835
0,2018,5.0551867,2221,5.0552
0,2018,19.156715,2222,19.1567
0,2018,65.30464,2223,65.3046
0,2018,142.1914,2224,142.1914
0,2018,172.3376,2225,172.3376
0,2018,181.16322,2226,181.1632
0,2018,215.79082,2227,215.7908
0,2018,133.56168,2228,133.5617
0,2018,150.30537,2229,150.3054
0,2018,191.92369,2230,191.9237
0,2018,104.20085,2231,104.2009
0,2018,47.91673,2232,47.9167
0,2018,40.024178,2233,40.0242
0,2018,0.45959303,2234,0.4596
0,2018,1.5647603,2235,1.5648
0,2018,0.008032445,2236,0.008
0,2018,14.936679,2237,14.9367
0,2018,90.8316,2238,90.8316
0,2018,172.23381,2239,172.2338
0,2018,139.90823,2240,139.9082
0,2018,123.63949,2241,123.6395
0,2018,87.279976,2242,87.28
0,2018,126.076324,2243,126.0763
0,2018,43.240986,2244,43.241
0,2018,55.562416,2245,55.5624
0,2018,25.085617,2246,25.0856
0,2018,26.327316,2247,26.3273
0,2018,87.78386,2248,87.7839
0,2018,72.100105,2249,72.1001
0,2018,334.58463,2250,334.5846
0,2018,250.77701,2251,250.777
0,2018,238.65106,2252,238.6511
0,2018,87.608284,2253,87.6083
0,2018,12.946799,2254,12.9468
0,2018,13.5002775,2255,13.5003
0,2018,2.3869238,2256,2.3869
0,2018,0.40463263,2257,0.4046
0,2018,3.26929,2258,3.2693
0,2018,15.483514,2259,15.4835
0,2018,53.83927,2260,53.8393
0,2018,77.75868,2261,77.7587
0,2018,131.24837,2262,131.2484
0,2018,223.46376,2263,223.4638
0,2018,304.39365,2264,304.3937
0,2018,277.50632,2265,277.5063
0,2018,171.73288,2266,171.7329
0,2018,81.27488,2267,81.2749
0,2018,8.998792,2268,8.9988
0,2018,1.6421739,2269,1.6422
0,2018,2.219153,2270,2.2192
0,2018,0.38945335,2271,0.3895
0,2018,0.4403778,2272,0.4404
0,2018,0.31042105,2273,0.3104
0,2018,4.206965,2274,4.207
0,2018,25.122423,2275,25.1224
0,2018,88.57782,2276,88.5778
0,2018,114.00462,2277,114.0046
0,2018,120.12538,2278,120.1254
0,2018,94.36519,2279,94.3652
0,2018,83.874435,2280,83.8744
0,2018,102.15489,2281,102.1549
0,2018,67.38629,2282,67.3863
0,2018,131.72015,2283,131.7202
0,2018,171.4694,2284,171.4694
0,2018,189.05472,2285,189.0547
0,2018,382.87256,2286,382.8726
0,2018,142.36313,2287,142.3631
0,2018,42.915813,2288,42.9158
0,2018,5.8580723,2289,5.8581
0,2018,0.06278925,2290,0.0628
0,2018,41.69981,2291,41.6998
0,2018,72.87004,2292,72.87
0,2018,70.43905,2293,70.4391
0,2018,110.81214,2294,110.8121
0,2018,180.36008,2295,180.3601
0,2018,155.37555,2296,155.3756
0,2018,139.74051,2297,139.7405
0,2018,57.21851,2298,57.2185
0,2018,1.1434367,2299,1.1434
0,2018,0.3124437,2300,0.3124
0,2018,0.35068592,2301,0.3507
0,2018,3.227295,2302,3.2273
0,2018,0.020015707,2303,0.02
0,2018,8.510542,2304,8.5105
0,2018,17.727446,2305,17.7274
0,2018,50.63633,2306,50.6363
0,2018,99.81038,2307,99.8104
0,2018,76.90946,2308,76.9095
0,2018,93.16046,2309,93.1605
0,2018,88.41511,2310,88.4151
0,2018,55.102238,2311,55.1022
0,2018,62.001755,2312,62.0018
0,2018,29.267675,2313,29.2677
0,2018,74.09867,2314,74.0987
0,2018,23.076574,2315,23.0766
0,2018,0.37226197,2316,0.3723
0,2018,1.61426,2317,1.6143
0,2018,12.664049,2318,12.664
0,2018,86.59836,2319,86.5984
0,2018,87.84552,2320,87.8455
0,2018,159.1409,2321,159.1409
0,2018,110.84086,2322,110.8409
0,2018,108.42798,2323,108.428
0,2018,40.247078,2324,40.2471
0,2018,1.9196675,2325,1.9197
0,2018,0.13141908,2326,0.1314
0,2018,2.1162624,2327,2.1163
0,2018,1.5799443,2328,1.5799
0,2018,0.62189734,2329,0.6219
0,2018,0.018825987,2330,0.0188
0,2018,1.2319386,2331,1.2319
0,2018,20.242107,2332,20.2421
0,2018,17.762388,2333,17.7624
0,2018,3.7489738,2334,3.749
0,2018,14.0281315,2335,14.0281
0,2018,9.036087,2336,9.0361
0,2018,1.5338143,2337,1.5338
0,2018,0.3292162,2338,0.3292
0,2018,0.50385743,2339,0.5039
0,2018,69.45553,2340,69.4555
0,2018,111.99208,2341,111.9921
0,2018,136.34052,2342,136.3405
0,2018,154.51938,2343,154.5194
0,2018,102.88467,2344,102.8847
0,2018,40.55756,2345,40.5576
0,2018,48.926273,2346,48.9263
0,2018,2.7150683,2347,2.7151
0,2018,0.6496577,2348,0.6497
0,2018,0.46707216,2349,0.4671
0,2018,0.73895323,2350,0.739
0,2018,0.32741845,2351,0.3274
0,2018,0.8595451,2352,0.8595
0,2018,67.65665,2353,67.6567
0,2018,162.21509,2354,162.2151
0,2018,135.73213,2355,135.7321
0,2018,170.99446,2356,170.9945
0,2018,77.89888,2357,77.8989
0,2018,5.656343,2358,5.6563
0,2018,6.713403,2359,6.7134
0,2018,0.047030013,2360,0.047
0,2018,0.034023523,2361,0.034
0,2018,0.022545248,2362,0.0225
0,2018,6.8134995,2363,6.8135
0,2018,61.001415,2364,61.0014
0,2018,125.39951,2365,125.3995
0,2018,162.85938,2366,162.8594
0,2018,145.54175,2367,145.5418
0,2018,66.202095,2368,66.2021
0,2018,2.5943902,2369,2.5944
0,2018,1.575568,2370,1.5756
0,2018,1.4400718,2371,1.4401
0,2018,9.941117,2372,9.9411
0,2018,81.78438,2373,81.7844
0,2018,169.74515,2374,169.7452
0,2018,186.1833,2375,186.1833
0,2018,99.09539,2376,99.0954
0,2018,26.516577,2377,26.5166
0,2018,0.092781566,2378,0.0928
0,2018,2.5454485,2379,2.5454
0,2018,2.6704824,2380,2.6705
